Commodities,City,Date,Price
Bawang Putih,kota-palangkaraya,2024-05-29,43250
Bawang Putih,kota-palangkaraya,2024-07-29,41250
Bawang Putih,kota-palangkaraya,2024-08-29,40750
Bawang Putih,kota-palangkaraya,2024-10-29,41250
Bawang Putih,kota-palangkaraya,2024-11-29,43250
Bawang Putih,kota-palangkaraya,2024-01-30,38500
Bawang Putih,kota-palangkaraya,2024-04-30,43000
Bawang Putih,kota-palangkaraya,2024-05-30,43250
Bawang Putih,kota-palangkaraya,2024-07-30,41250
Bawang Putih,kota-palangkaraya,2024-08-30,40750
Bawang Putih,kota-palangkaraya,2024-09-30,41250
Bawang Putih,kota-palangkaraya,2024-10-30,41250
Bawang Putih,kota-palangkaraya,2024-12-30,43250
Bawang Putih,kota-palangkaraya,2024-01-31,38500
Bawang Putih,kota-palangkaraya,2024-05-31,43250
Bawang Putih,kota-palangkaraya,2024-07-31,41250
Bawang Putih,kota-palangkaraya,2024-10-31,41250
Bawang Putih,kota-palangkaraya,2024-12-31,43250
Beras,kota-palangkaraya,2024-01-01,18300
Beras,kota-palangkaraya,2024-02-01,18300
Beras,kota-palangkaraya,2024-03-01,18850
Beras,kota-palangkaraya,2024-04-01,18950
Beras,kota-palangkaraya,2024-05-01,18950
Beras,kota-palangkaraya,2024-07-01,19100
Beras,kota-palangkaraya,2024-08-01,19050
Beras,kota-palangkaraya,2024-10-01,18600
Beras,kota-palangkaraya,2024-11-01,18600
Beras,kota-palangkaraya,2024-01-02,18300
Beras,kota-palangkaraya,2024-02-02,18300
Beras,kota-palangkaraya,2024-04-02,18900
Beras,kota-palangkaraya,2024-05-02,18950
Beras,kota-palangkaraya,2024-07-02,19100
Beras,kota-palangkaraya,2024-08-02,19050
Beras,kota-palangkaraya,2024-09-02,19050
Beras,kota-palangkaraya,2024-10-02,18600
Beras,kota-palangkaraya,2024-12-02,18550
Beras,kota-palangkaraya,2024-01-03,18300
Beras,kota-palangkaraya,2024-04-03,18900
Beras,kota-palangkaraya,2024-05-03,18950
Beras,kota-palangkaraya,2024-06-03,19050
Beras,kota-palangkaraya,2024-07-03,19100
Beras,kota-palangkaraya,2024-09-03,19050
Beras,kota-palangkaraya,2024-10-03,18600
Beras,kota-palangkaraya,2024-12-03,18550
Beras,kota-palangkaraya,2024-01-04,18300
Beras,kota-palangkaraya,2024-03-04,18900
Beras,kota-palangkaraya,2024-04-04,19000
Beras,kota-palangkaraya,2024-06-04,19050
Beras,kota-palangkaraya,2024-07-04,19100
Beras,kota-palangkaraya,2024-09-04,18800
Beras,kota-palangkaraya,2024-10-04,18600
Beras,kota-palangkaraya,2024-11-04,18600
Beras,kota-palangkaraya,2024-12-04,18550
Beras,kota-palangkaraya,2024-01-05,18300
Beras,kota-palangkaraya,2024-02-05,18300
Beras,kota-palangkaraya,2024-03-05,18900
Beras,kota-palangkaraya,2024-04-05,18950
Beras,kota-palangkaraya,2024-06-05,19050
Beras,kota-palangkaraya,2024-07-05,19100
Beras,kota-palangkaraya,2024-08-05,19050
Beras,kota-palangkaraya,2024-09-05,18750
Beras,kota-palangkaraya,2024-11-05,18600
Beras,kota-palangkaraya,2024-12-05,18550
Beras,kota-palangkaraya,2024-02-06,18300
Beras,kota-palangkaraya,2024-03-06,18950
Beras,kota-palangkaraya,2024-05-06,18950
Beras,kota-palangkaraya,2024-06-06,19050
Beras,kota-palangkaraya,2024-08-06,19050
Beras,kota-palangkaraya,2024-09-06,18750
Beras,kota-palangkaraya,2024-11-06,18600
Beras,kota-palangkaraya,2024-12-06,18550
Beras,kota-palangkaraya,2024-02-07,18300
Beras,kota-palangkaraya,2024-03-07,18950
Beras,kota-palangkaraya,2024-05-07,18950
Beras,kota-palangkaraya,2024-06-07,19050
Beras,kota-palangkaraya,2024-08-07,19050
Beras,kota-palangkaraya,2024-10-07,18600
Beras,kota-palangkaraya,2024-11-07,18600
Beras,kota-palangkaraya,2024-01-08,18300
Beras,kota-palangkaraya,2024-02-08,18300
Beras,kota-palangkaraya,2024-03-08,18900
Beras,kota-palangkaraya,2024-04-08,19000
Beras,kota-palangkaraya,2024-05-08,18950
Beras,kota-palangkaraya,2024-07-08,19100
Beras,kota-palangkaraya,2024-08-08,19050
Beras,kota-palangkaraya,2024-10-08,18600
Beras,kota-palangkaraya,2024-11-08,18600
Beras,kota-palangkaraya,2024-01-09,18300
Beras,kota-palangkaraya,2024-02-09,18300
Beras,kota-palangkaraya,2024-04-09,19000
Beras,kota-palangkaraya,2024-05-09,18950
Beras,kota-palangkaraya,2024-07-09,19100
Beras,kota-palangkaraya,2024-08-09,19050
Beras,kota-palangkaraya,2024-09-09,18650
Beras,kota-palangkaraya,2024-10-09,18600
Beras,kota-palangkaraya,2024-12-09,18550
Beras,kota-palangkaraya,2024-01-10,18300
Beras,kota-palangkaraya,2024-04-10,19400
Beras,kota-palangkaraya,2024-05-10,18950
Beras,kota-palangkaraya,2024-06-10,19050
Beras,kota-palangkaraya,2024-07-10,19100
Beras,kota-palangkaraya,2024-09-10,18650
Beras,kota-palangkaraya,2024-10-10,18650
Beras,kota-palangkaraya,2024-12-10,18500
Beras,kota-palangkaraya,2024-01-11,18300
Beras,kota-palangkaraya,2024-03-11,18900
Beras,kota-palangkaraya,2024-04-11,19000
Beras,kota-palangkaraya,2024-06-11,19050
Beras,kota-palangkaraya,2024-07-11,19100
Beras,kota-palangkaraya,2024-09-11,18650
Beras,kota-palangkaraya,2024-10-11,18600
Beras,kota-palangkaraya,2024-11-11,18600
Beras,kota-palangkaraya,2024-12-11,18500
Beras,kota-palangkaraya,2024-01-12,18300
Beras,kota-palangkaraya,2024-02-12,18300
Beras,kota-palangkaraya,2024-03-12,18900
Beras,kota-palangkaraya,2024-04-12,19000
Beras,kota-palangkaraya,2024-06-12,19050
Beras,kota-palangkaraya,2024-07-12,19100
Beras,kota-palangkaraya,2024-08-12,19050
Beras,kota-palangkaraya,2024-09-12,18650
Beras,kota-palangkaraya,2024-11-12,18550
Beras,kota-palangkaraya,2024-12-12,18500
Beras,kota-palangkaraya,2024-02-13,18300
Beras,kota-palangkaraya,2024-03-13,18900
Beras,kota-palangkaraya,2024-05-13,18950
Beras,kota-palangkaraya,2024-06-13,19050
Beras,kota-palangkaraya,2024-08-13,19050
Beras,kota-palangkaraya,2024-09-13,18650
Beras,kota-palangkaraya,2024-11-13,18550
Beras,kota-palangkaraya,2024-12-13,18500
Beras,kota-palangkaraya,2024-02-14,18300
Beras,kota-palangkaraya,2024-03-14,18900
Beras,kota-palangkaraya,2024-05-14,18950
Beras,kota-palangkaraya,2024-06-14,19050
Beras,kota-palangkaraya,2024-08-14,19050
Beras,kota-palangkaraya,2024-10-14,18600
Beras,kota-palangkaraya,2024-11-14,18550
Beras,kota-palangkaraya,2024-01-15,18300
Beras,kota-palangkaraya,2024-02-15,18300
Beras,kota-palangkaraya,2024-03-15,18900
Beras,kota-palangkaraya,2024-04-15,19000
Beras,kota-palangkaraya,2024-05-15,19100
Beras,kota-palangkaraya,2024-07-15,19100
Beras,kota-palangkaraya,2024-08-15,19050
Beras,kota-palangkaraya,2024-10-15,18600
Beras,kota-palangkaraya,2024-11-15,18550
Beras,kota-palangkaraya,2024-01-16,18300
Beras,kota-palangkaraya,2024-02-16,18300
Beras,kota-palangkaraya,2024-04-16,19000
Beras,kota-palangkaraya,2024-05-16,19250
Beras,kota-palangkaraya,2024-07-16,19100
Beras,kota-palangkaraya,2024-08-16,19050
Beras,kota-palangkaraya,2024-09-16,19050
Beras,kota-palangkaraya,2024-10-16,18600
Beras,kota-palangkaraya,2024-12-16,18500
Beras,kota-palangkaraya,2024-01-17,18300
Beras,kota-palangkaraya,2024-04-17,19000
Beras,kota-palangkaraya,2024-05-17,19100
Beras,kota-palangkaraya,2024-06-17,19050
Beras,kota-palangkaraya,2024-07-17,19100
Beras,kota-palangkaraya,2024-09-17,18650
Beras,kota-palangkaraya,2024-10-17,18600
Beras,kota-palangkaraya,2024-12-17,18500
Beras,kota-palangkaraya,2024-01-18,18300
Beras,kota-palangkaraya,2024-03-18,18900
Beras,kota-palangkaraya,2024-04-18,19000
Beras,kota-palangkaraya,2024-06-18,19050
Beras,kota-palangkaraya,2024-07-18,19100
Beras,kota-palangkaraya,2024-09-18,18650
Beras,kota-palangkaraya,2024-10-18,18600
Beras,kota-palangkaraya,2024-11-18,18550
Beras,kota-palangkaraya,2024-12-18,18500
Beras,kota-palangkaraya,2024-01-19,18300
Beras,kota-palangkaraya,2024-02-19,18300
Beras,kota-palangkaraya,2024-03-19,19000
Beras,kota-palangkaraya,2024-04-19,19000
Beras,kota-palangkaraya,2024-06-19,19050
Beras,kota-palangkaraya,2024-07-19,19100
Beras,kota-palangkaraya,2024-08-19,19050
Beras,kota-palangkaraya,2024-09-19,18650
Beras,kota-palangkaraya,2024-11-19,18550
Beras,kota-palangkaraya,2024-12-19,18500
Beras,kota-palangkaraya,2024-02-20,18350
Beras,kota-palangkaraya,2024-03-20,19000
Beras,kota-palangkaraya,2024-05-20,19100
Beras,kota-palangkaraya,2024-06-20,19050
Beras,kota-palangkaraya,2024-08-20,19050
Beras,kota-palangkaraya,2024-09-20,18650
Beras,kota-palangkaraya,2024-11-20,18550
Beras,kota-palangkaraya,2024-12-20,18500
Beras,kota-palangkaraya,2024-02-21,18400
Beras,kota-palangkaraya,2024-03-21,19000
Beras,kota-palangkaraya,2024-05-21,19100
Beras,kota-palangkaraya,2024-06-21,19050
Beras,kota-palangkaraya,2024-08-21,19050
Beras,kota-palangkaraya,2024-10-21,18600
Beras,kota-palangkaraya,2024-11-21,18550
Beras,kota-palangkaraya,2024-01-22,18300
Beras,kota-palangkaraya,2024-02-22,18550
Beras,kota-palangkaraya,2024-03-22,19000
Beras,kota-palangkaraya,2024-04-22,19000
Beras,kota-palangkaraya,2024-05-22,19100
Beras,kota-palangkaraya,2024-07-22,19050
Beras,kota-palangkaraya,2024-08-22,19050
Beras,kota-palangkaraya,2024-10-22,18600
Beras,kota-palangkaraya,2024-11-22,18550
Beras,kota-palangkaraya,2024-01-23,18300
Beras,kota-palangkaraya,2024-02-23,18700
Beras,kota-palangkaraya,2024-04-23,19000
Beras,kota-palangkaraya,2024-05-23,19100
Beras,kota-palangkaraya,2024-07-23,19050
Beras,kota-palangkaraya,2024-08-23,19050
Beras,kota-palangkaraya,2024-09-23,18650
Beras,kota-palangkaraya,2024-10-23,18600
Beras,kota-palangkaraya,2024-12-23,18500
Beras,kota-palangkaraya,2024-01-24,18300
Beras,kota-palangkaraya,2024-04-24,18950
Beras,kota-palangkaraya,2024-05-24,19100
Beras,kota-palangkaraya,2024-06-24,19100
Beras,kota-palangkaraya,2024-07-24,19050
Beras,kota-palangkaraya,2024-09-24,18650
Beras,kota-palangkaraya,2024-10-24,18600
Beras,kota-palangkaraya,2024-12-24,18500
Beras,kota-palangkaraya,2024-01-25,18300
Beras,kota-palangkaraya,2024-03-25,19000
Beras,kota-palangkaraya,2024-04-25,18950
Beras,kota-palangkaraya,2024-06-25,19100
Beras,kota-palangkaraya,2024-07-25,19050
Beras,kota-palangkaraya,2024-09-25,18650
Beras,kota-palangkaraya,2024-10-25,18600
Beras,kota-palangkaraya,2024-11-25,18550
Beras,kota-palangkaraya,2024-12-25,18500
Beras,kota-palangkaraya,2024-01-26,18300
Beras,kota-palangkaraya,2024-02-26,18750
Beras,kota-palangkaraya,2024-03-26,19000
Beras,kota-palangkaraya,2024-04-26,18950
Beras,kota-palangkaraya,2024-06-26,19100
Beras,kota-palangkaraya,2024-07-26,19050
Beras,kota-palangkaraya,2024-08-26,19050
Beras,kota-palangkaraya,2024-09-26,18600
Beras,kota-palangkaraya,2024-11-26,18550
Beras,kota-palangkaraya,2024-12-26,18500
Beras,kota-palangkaraya,2024-02-27,18750
Beras,kota-palangkaraya,2024-03-27,18950
Beras,kota-palangkaraya,2024-05-27,19050
Beras,kota-palangkaraya,2024-06-27,19100
Beras,kota-palangkaraya,2024-08-27,19050
Beras,kota-palangkaraya,2024-09-27,18600
Beras,kota-palangkaraya,2024-11-27,18600
Beras,kota-palangkaraya,2024-12-27,18500
Beras,kota-palangkaraya,2024-02-28,18750
Beras,kota-palangkaraya,2024-03-28,18950
Beras,kota-palangkaraya,2024-05-28,19050
Beras,kota-palangkaraya,2024-06-28,19100
Beras,kota-palangkaraya,2024-08-28,19050
Beras,kota-palangkaraya,2024-10-28,18600
Beras,kota-palangkaraya,2024-11-28,18550
Beras,kota-palangkaraya,2024-01-29,18300
Beras,kota-palangkaraya,2024-02-29,18750
Beras,kota-palangkaraya,2024-03-29,18950
Beras,kota-palangkaraya,2024-04-29,18950
Beras,kota-palangkaraya,2024-05-29,19050
Beras,kota-palangkaraya,2024-07-29,19050
Beras,kota-palangkaraya,2024-08-29,19050
Beras,kota-palangkaraya,2024-10-29,18600
Beras,kota-palangkaraya,2024-11-29,18550
Beras,kota-palangkaraya,2024-01-30,18300
Beras,kota-palangkaraya,2024-04-30,18950
Beras,kota-palangkaraya,2024-05-30,19050
Beras,kota-palangkaraya,2024-07-30,19050
Beras,kota-palangkaraya,2024-08-30,19050
Beras,kota-palangkaraya,2024-09-30,18600
Beras,kota-palangkaraya,2024-10-30,18600
Beras,kota-palangkaraya,2024-12-30,18500
Beras,kota-palangkaraya,2024-01-31,18300
Beras,kota-palangkaraya,2024-05-31,19050
Beras,kota-palangkaraya,2024-07-31,19050
Beras,kota-palangkaraya,2024-10-31,18600
Beras,kota-palangkaraya,2024-12-31,18500
Daging Ayam,kota-palangkaraya,2024-01-01,50000
Daging Ayam,kota-palangkaraya,2024-02-01,38000
Daging Ayam,kota-palangkaraya,2024-03-01,39000
Daging Ayam,kota-palangkaraya,2024-04-01,40000
Daging Ayam,kota-palangkaraya,2024-05-01,41500
Daging Ayam,kota-palangkaraya,2024-07-01,37000
Daging Ayam,kota-palangkaraya,2024-08-01,34250
Daging Ayam,kota-palangkaraya,2024-10-01,35500
Daging Ayam,kota-palangkaraya,2024-11-01,39000
Daging Ayam,kota-palangkaraya,2024-01-02,52750
Daging Ayam,kota-palangkaraya,2024-02-02,40000
Daging Ayam,kota-palangkaraya,2024-04-02,40500
Daging Ayam,kota-palangkaraya,2024-05-02,41500
Daging Ayam,kota-palangkaraya,2024-07-02,37250
Daging Ayam,kota-palangkaraya,2024-08-02,34250
Daging Ayam,kota-palangkaraya,2024-09-02,35750
Daging Ayam,kota-palangkaraya,2024-10-02,36250
Daging Ayam,kota-palangkaraya,2024-12-02,40250
Daging Ayam,kota-palangkaraya,2024-01-03,53000
Daging Ayam,kota-palangkaraya,2024-04-03,41750
Daging Ayam,kota-palangkaraya,2024-05-03,41500
Daging Ayam,kota-palangkaraya,2024-06-03,41250
Daging Ayam,kota-palangkaraya,2024-07-03,37250
Daging Ayam,kota-palangkaraya,2024-09-03,35500
Daging Ayam,kota-palangkaraya,2024-10-03,38000
Daging Ayam,kota-palangkaraya,2024-12-03,40250
Daging Ayam,kota-palangkaraya,2024-01-04,53000
Daging Ayam,kota-palangkaraya,2024-03-04,40750
Daging Ayam,kota-palangkaraya,2024-04-04,42000
Daging Ayam,kota-palangkaraya,2024-06-04,41000
Daging Ayam,kota-palangkaraya,2024-07-04,37500
Daging Ayam,kota-palangkaraya,2024-09-04,34500
Daging Ayam,kota-palangkaraya,2024-10-04,38750
Daging Ayam,kota-palangkaraya,2024-11-04,39750
Daging Ayam,kota-palangkaraya,2024-12-04,40250
Daging Ayam,kota-palangkaraya,2024-01-05,53000
Daging Ayam,kota-palangkaraya,2024-02-05,43250
Daging Ayam,kota-palangkaraya,2024-03-05,40500
Daging Ayam,kota-palangkaraya,2024-04-05,41750
Daging Ayam,kota-palangkaraya,2024-06-05,40750
Daging Ayam,kota-palangkaraya,2024-07-05,37500
Daging Ayam,kota-palangkaraya,2024-08-05,35250
Daging Ayam,kota-palangkaraya,2024-09-05,34500
Daging Ayam,kota-palangkaraya,2024-11-05,39750
Daging Ayam,kota-palangkaraya,2024-12-05,39750
Daging Ayam,kota-palangkaraya,2024-02-06,43500
Daging Ayam,kota-palangkaraya,2024-03-06,39250
Daging Ayam,kota-palangkaraya,2024-05-06,45000
Daging Ayam,kota-palangkaraya,2024-06-06,40750
Daging Ayam,kota-palangkaraya,2024-08-06,35250
Daging Ayam,kota-palangkaraya,2024-09-06,34500
Daging Ayam,kota-palangkaraya,2024-11-06,39750
Daging Ayam,kota-palangkaraya,2024-12-06,37500
Daging Ayam,kota-palangkaraya,2024-02-07,43250
Daging Ayam,kota-palangkaraya,2024-03-07,39000
Daging Ayam,kota-palangkaraya,2024-05-07,45500
Daging Ayam,kota-palangkaraya,2024-06-07,40750
Daging Ayam,kota-palangkaraya,2024-08-07,36000
Daging Ayam,kota-palangkaraya,2024-10-07,38750
Daging Ayam,kota-palangkaraya,2024-11-07,39750
Daging Ayam,kota-palangkaraya,2024-01-08,51000
Daging Ayam,kota-palangkaraya,2024-02-08,43250
Daging Ayam,kota-palangkaraya,2024-03-08,39000
Daging Ayam,kota-palangkaraya,2024-04-08,41750
Daging Ayam,kota-palangkaraya,2024-05-08,45750
Daging Ayam,kota-palangkaraya,2024-07-08,40000
Daging Ayam,kota-palangkaraya,2024-08-08,36250
Daging Ayam,kota-palangkaraya,2024-10-08,39000
Daging Ayam,kota-palangkaraya,2024-11-08,39750
Daging Ayam,kota-palangkaraya,2024-01-09,51000
Daging Ayam,kota-palangkaraya,2024-02-09,43250
Daging Ayam,kota-palangkaraya,2024-04-09,41750
Daging Ayam,kota-palangkaraya,2024-05-09,45750
Daging Ayam,kota-palangkaraya,2024-07-09,41500
Daging Ayam,kota-palangkaraya,2024-08-09,36750
Daging Ayam,kota-palangkaraya,2024-09-09,34000
Daging Ayam,kota-palangkaraya,2024-10-09,38000
Daging Ayam,kota-palangkaraya,2024-12-09,37250
Daging Ayam,kota-palangkaraya,2024-01-10,50000
Daging Ayam,kota-palangkaraya,2024-04-10,42000
Daging Ayam,kota-palangkaraya,2024-05-10,45750
Daging Ayam,kota-palangkaraya,2024-06-10,42500
Daging Ayam,kota-palangkaraya,2024-07-10,41500
Daging Ayam,kota-palangkaraya,2024-09-10,35000
Daging Ayam,kota-palangkaraya,2024-10-10,35000
Daging Ayam,kota-palangkaraya,2024-12-10,37500
Daging Ayam,kota-palangkaraya,2024-01-11,49500
Daging Ayam,kota-palangkaraya,2024-03-11,39000
Daging Ayam,kota-palangkaraya,2024-04-11,41750
Daging Ayam,kota-palangkaraya,2024-06-11,42500
Daging Ayam,kota-palangkaraya,2024-07-11,40500
Daging Ayam,kota-palangkaraya,2024-09-11,36750
Daging Ayam,kota-palangkaraya,2024-10-11,38000
Daging Ayam,kota-palangkaraya,2024-11-11,39750
Daging Ayam,kota-palangkaraya,2024-12-11,37500
Daging Ayam,kota-palangkaraya,2024-01-12,49500
Daging Ayam,kota-palangkaraya,2024-02-12,41750
Daging Ayam,kota-palangkaraya,2024-03-12,39000
Daging Ayam,kota-palangkaraya,2024-04-12,41750
Daging Ayam,kota-palangkaraya,2024-06-12,43250
Daging Ayam,kota-palangkaraya,2024-07-12,40000
Daging Ayam,kota-palangkaraya,2024-08-12,36500
Daging Ayam,kota-palangkaraya,2024-09-12,37500
Daging Ayam,kota-palangkaraya,2024-11-12,39750
Daging Ayam,kota-palangkaraya,2024-12-12,37500
Daging Ayam,kota-palangkaraya,2024-02-13,41250
Daging Ayam,kota-palangkaraya,2024-03-13,39500
Daging Ayam,kota-palangkaraya,2024-05-13,45750
Daging Ayam,kota-palangkaraya,2024-06-13,44000
Daging Ayam,kota-palangkaraya,2024-08-13,36500
Daging Ayam,kota-palangkaraya,2024-09-13,38500
Daging Ayam,kota-palangkaraya,2024-11-13,39750
Daging Ayam,kota-palangkaraya,2024-12-13,38500
Daging Ayam,kota-palangkaraya,2024-02-14,41250
Daging Ayam,kota-palangkaraya,2024-03-14,39500
Daging Ayam,kota-palangkaraya,2024-05-14,45750
Daging Ayam,kota-palangkaraya,2024-06-14,46000
Daging Ayam,kota-palangkaraya,2024-08-14,36500
Daging Ayam,kota-palangkaraya,2024-10-14,39750
Daging Ayam,kota-palangkaraya,2024-11-14,39750
Daging Ayam,kota-palangkaraya,2024-01-15,47000
Daging Ayam,kota-palangkaraya,2024-02-15,40000
Daging Ayam,kota-palangkaraya,2024-03-15,39500
Daging Ayam,kota-palangkaraya,2024-04-15,41750
Daging Ayam,kota-palangkaraya,2024-05-15,45750
Daging Ayam,kota-palangkaraya,2024-07-15,36750
Daging Ayam,kota-palangkaraya,2024-08-15,37250
Daging Ayam,kota-palangkaraya,2024-10-15,39750
Daging Ayam,kota-palangkaraya,2024-11-15,39750
Daging Ayam,kota-palangkaraya,2024-01-16,45750
Daging Ayam,kota-palangkaraya,2024-02-16,37250
Daging Ayam,kota-palangkaraya,2024-04-16,48000
Daging Ayam,kota-palangkaraya,2024-05-16,47500
Daging Ayam,kota-palangkaraya,2024-07-16,36250
Daging Ayam,kota-palangkaraya,2024-08-16,37250
Daging Ayam,kota-palangkaraya,2024-09-16,37250
Daging Ayam,kota-palangkaraya,2024-10-16,39750
Daging Ayam,kota-palangkaraya,2024-12-16,38000
Daging Ayam,kota-palangkaraya,2024-01-17,45000
Daging Ayam,kota-palangkaraya,2024-04-17,48000
Daging Ayam,kota-palangkaraya,2024-05-17,47250
Daging Ayam,kota-palangkaraya,2024-06-17,46000
Daging Ayam,kota-palangkaraya,2024-07-17,36000
Daging Ayam,kota-palangkaraya,2024-09-17,37000
Daging Ayam,kota-palangkaraya,2024-10-17,39750
Daging Ayam,kota-palangkaraya,2024-12-17,38000
Daging Ayam,kota-palangkaraya,2024-01-18,44000
Daging Ayam,kota-palangkaraya,2024-03-18,40000
Daging Ayam,kota-palangkaraya,2024-04-18,48000
Daging Ayam,kota-palangkaraya,2024-06-18,46000
Daging Ayam,kota-palangkaraya,2024-07-18,35250
Daging Ayam,kota-palangkaraya,2024-09-18,36250
Daging Ayam,kota-palangkaraya,2024-10-18,39750
Daging Ayam,kota-palangkaraya,2024-11-18,39750
Daging Ayam,kota-palangkaraya,2024-12-18,39250
Daging Ayam,kota-palangkaraya,2024-01-19,43250
Daging Ayam,kota-palangkaraya,2024-02-19,37250
Daging Ayam,kota-palangkaraya,2024-03-19,41250
Daging Ayam,kota-palangkaraya,2024-04-19,47250
Daging Ayam,kota-palangkaraya,2024-06-19,45750
Daging Ayam,kota-palangkaraya,2024-07-19,35250
Daging Ayam,kota-palangkaraya,2024-08-19,36500
Daging Ayam,kota-palangkaraya,2024-09-19,36000
Daging Ayam,kota-palangkaraya,2024-11-19,40000
Daging Ayam,kota-palangkaraya,2024-12-19,39750
Daging Ayam,kota-palangkaraya,2024-02-20,37000
Daging Ayam,kota-palangkaraya,2024-03-20,41250
Daging Ayam,kota-palangkaraya,2024-05-20,47750
Daging Ayam,kota-palangkaraya,2024-06-20,44250
Daging Ayam,kota-palangkaraya,2024-08-20,36250
Daging Ayam,kota-palangkaraya,2024-09-20,36000
Daging Ayam,kota-palangkaraya,2024-11-20,40500
Daging Ayam,kota-palangkaraya,2024-12-20,40250
Daging Ayam,kota-palangkaraya,2024-02-21,37250
Daging Ayam,kota-palangkaraya,2024-03-21,41250
Daging Ayam,kota-palangkaraya,2024-05-21,48000
Daging Ayam,kota-palangkaraya,2024-06-21,43750
Daging Ayam,kota-palangkaraya,2024-08-21,36000
Daging Ayam,kota-palangkaraya,2024-10-21,39750
Daging Ayam,kota-palangkaraya,2024-11-21,40750
Daging Ayam,kota-palangkaraya,2024-01-22,41000
Daging Ayam,kota-palangkaraya,2024-02-22,37250
Daging Ayam,kota-palangkaraya,2024-03-22,41250
Daging Ayam,kota-palangkaraya,2024-04-22,47000
Daging Ayam,kota-palangkaraya,2024-05-22,46750
Daging Ayam,kota-palangkaraya,2024-07-22,37000
Daging Ayam,kota-palangkaraya,2024-08-22,35750
Daging Ayam,kota-palangkaraya,2024-10-22,41250
Daging Ayam,kota-palangkaraya,2024-11-22,41500
Daging Ayam,kota-palangkaraya,2024-01-23,40000
Daging Ayam,kota-palangkaraya,2024-02-23,37750
Daging Ayam,kota-palangkaraya,2024-04-23,46500
Daging Ayam,kota-palangkaraya,2024-05-23,46750
Daging Ayam,kota-palangkaraya,2024-07-23,36500
Daging Ayam,kota-palangkaraya,2024-08-23,35750
Daging Ayam,kota-palangkaraya,2024-09-23,36000
Daging Ayam,kota-palangkaraya,2024-10-23,41500
Daging Ayam,kota-palangkaraya,2024-12-23,42250
Daging Ayam,kota-palangkaraya,2024-01-24,38750
Daging Ayam,kota-palangkaraya,2024-04-24,45750
Daging Ayam,kota-palangkaraya,2024-05-24,46750
